author;message;like_count;time
@jrsemfio;Marsal safado provocou justamente por saber que ali não tolera pilantragem. É o Datena sério que São Paulo precisa e não de mais gente malandra.;0;2024-09-16T16:33:24Z
@danielcalvaes7803;Desta vez ele foi kkkkk;0;2024-09-16T16:30:45Z
@IsabelaQuichabaferreira;😂😂😂😂;0;2024-09-16T16:29:30Z
@Instinctfilipe;Tv CUtura olha o tanto de comunista a serviço dos jujuba$ nos comentários, não defendendo o Marçal que esta no teatro como marionete igual a todos nas mãos dos hebreu$ com o $istema democrático criado por ele$, democracia moderna é esse palco de degeneração, no final ambos entram em uma loja maçônica e flertam com os jujuba$!;0;2024-09-16T16:25:24Z
@antoniodimasotoni6730;Que vergonha Datena, racha fora daí, urgente Brasil tira esse louco desse cenário;0;2024-09-16T16:23:21Z
@arcoclinicaodontologica146;MARÇAL TÁ ELEITO FUTURO PREFEITO DE SÃO PAULO;1;2024-09-16T16:20:59Z
@JoaoCosta-ek8eo;Será que ainda tem gente com coragem pra votar neste louco Dapena ?;1;2024-09-16T16:19:56Z
@eltontiagoribeiroribeiro3229;Datena tá com toda raiva do programa policial guardada foi ai;0;2024-09-16T16:18:08Z
@heliodimas3090;Foi merecido, faltou com respeito, levou caldeirada Marçal perdeu a moral;2;2024-09-16T16:17:04Z
@jbpack4122;Datena ganhou mais um voto!kkkkk;4;2024-09-16T16:16:57Z
@EdersonTonfactionsP;É brin-Cadeira.;1;2024-09-16T16:16:17Z
@josy4667;Tive que colocar a velocidade em 0.25 pra apreciar esse momento icônico da comédia brasileira, digo... política;0;2024-09-16T16:14:05Z
@simonesilvapastorcoutinho7851;Absurdo se fosse fora do Brasil estava peeso e fora ele usa drogas, imagina como prefeito depois fala mal de polícia 🚔.ese ridículo...ja  pensou se vira moda 🤔 jesus a que ponto chegou o Brasil um e facada o outro e caderada parece um circo... juntos em oração 😇😇🌻❤️o Datena merece estar fora da votação....😡😡😡😡😡🤔;0;2024-09-16T16:13:57Z
@AdilsonJoséSoares-r6z;Datena vc é covarde.. não serve nem para apresentador de televisão;0;2024-09-16T16:13:15Z
@valeriacruz7260;PARABÉNS DATENA! ESSE TRASTE , NÃO DEVERIA PARTICIPAR DE UM DEBATE..;3;2024-09-16T16:13:03Z
@desenhoarte7365;Infantil esse marçal mereceu😂❤;1;2024-09-16T16:12:27Z
@Pedro-c9l3s;Kkkkkkkkkkkkkkkkkkkkkk;0;2024-09-16T16:12:27Z
@Moondosgames;Meu herói n usa capa ele fala 'Me dá Ibangenss comandante Amilto'😂😂😂😂';12;2024-09-16T16:12:14Z
@mistervargas1213;jkkkkkkkkkkkkkkkjkjkjkj;0;2024-09-16T16:12:12Z
@PoderosoMigthor52;Aín! O Farçal está morrendo! Aín! Valeu Datenão!;19;2024-09-16T16:12:07Z
@antenorsobral5426;Ninguém é a favor da violência,mas o cara abusou disse que o Datena não era homem, foi pouco, merecia bem mais pra largar de ser babaca;0;2024-09-16T16:11:27Z
@wilsonhauk724;Todo castigo para coch pilantra é pouco!;0;2024-09-16T16:11:25Z
@EdsonSilva-zc1ke;Mas não há motivos para preocupação: a cadeira passa bem;36;2024-09-16T16:11:09Z
@HeloisaHelena-hp9tu;🪑💺🪑 cadeirada 🪑 foi boa kkkk Guilherme Boulos 1 Primeiro Turno 🎉🎉🎉🎉;0;2024-09-16T16:11:00Z
@welton5300;Datena kkkk meu volto vai pra vc;0;2024-09-16T16:10:45Z
@EdsonSilva-zc1ke;faltou mais pancada, ah datena voce pode mais, tenho fé em voce, na próxima vez acerta com mais impeto ,;0;2024-09-16T16:10:29Z
