author;message;like_count;time
@pedrodg216;Realidade: Datena da cadeirada em MarçalComo a midia mostra: Datena usa cadeira para se defender contra agressões de Maeçal;0;2024-09-16T10:48:33Z
@K-1Tube;Merecido demais! Valeu, Datena! Ganhou meu voto!! kkk;0;2024-09-16T10:48:17Z
@MarkzJoga;Isso só pode ser armação, não possível que teve um debate épico desses;0;2024-09-16T10:47:33Z
@AlexBonnam;BRASIL PERDEU O CONTROLE;0;2024-09-16T10:46:16Z
@edsonarruda1700;Marçal fou mexer com a honra do Dapena, levou uma cadeirada, bem feito!!!;0;2024-09-16T10:45:18Z
@AnaCristina-rq7fn;Boa Datena,esse cara é ridículo!;0;2024-09-16T10:44:55Z
@douglaseckardt1937;E ainda Datena quer ser prefeito de são Paulo??? Não aguenta um debate. Pelo amor de Deus. Quem vota num cara assim??;0;2024-09-16T10:44:55Z
@ODonaldo;MUITO BOM;0;2024-09-16T10:44:41Z
@dnnssmyth955;O Marçal pediu pra ele fazer,, ele fez,, tome cadeirada..😅😂😂;1;2024-09-16T10:44:16Z
@gilsonboza6121;Quem procura ???? Acha . Receba 😂😂😂😂. Foi é pouco pra esse palhaço 😅😅😅😅;0;2024-09-16T10:43:38Z
@jardelassismoreira5177;Esse país tá uma palhaçada . Olha os representantes do povo aí;0;2024-09-16T10:42:00Z
@andressasantosdasilva4072;Datena desequilibrado;0;2024-09-16T10:40:36Z
@solsantiago3895;Pablo Marçal 🐀🐀🐀🐀🤮🤮🤮🤮;0;2024-09-16T10:38:44Z
@adaoribeiro2708;A que ponto chegou o desequilíbrio de nossos educados políticos. Estamos bem representados.;0;2024-09-16T10:37:34Z
@pedrozeijden;Viu, corno?;0;2024-09-16T10:36:33Z
@vagnernunes8021;😂😂😂;0;2024-09-16T10:36:26Z
@cristalbraga262;O Marçal é um comédia....não tem consciência de classe, parece uma criança com o ego inflado e acredita que por que vendeu e-book feito pela IA e ficou milionário pode governar um povo.....Ele é a chacota dos gurus da internet. Acorda povo.....;1;2024-09-16T10:35:25Z
@Vikingll;Datena: não  vou perguntar nada pois isso vira show de internet para o Marçal. Minutos depois...sera que ficaria bom para a internet se eu erguece ele na cadeirada? 😅;0;2024-09-16T10:35:09Z
@RichardHenk93;som da cadeirada é muito parecido com sons de desenho Hanna-Barbera kkkkkkkk;0;2024-09-16T10:32:48Z
@Val-de-luna;Como assim agride? Adorei;0;2024-09-16T10:32:35Z
@NeySouza7;😅😅😅😅😅😅😅;0;2024-09-16T10:31:57Z
@iVictorMiranda;Kkkkkkkkkkkkk;0;2024-09-16T10:31:55Z
@claudiasueli4822;Nooossa !! Era tudo que o Marçal queria. Armadilha perfeita. Provocou o Datena intencionalmente. Marçal está seguindo a linha de estrategia do  bozo;0;2024-09-16T10:31:41Z
@Dwduu;Pega essa kkk, bicho arrogante da porra acha q tá protegido só pq tá na frente das câmera kk, esse também é outro bandido miserável. Ele e datena e todo mundo q se envolver nesse inferno de política.;0;2024-09-16T10:31:16Z
@EduardoMiyamoto;Datena quebrou cadeira na cabeça do Pablo Marçal KKKKKKKKK;0;2024-09-16T10:30:54Z
@rejanecristinasantos;Datena e seu ato histórico !!! Cruzou o Rio Rubicão . como Cesar. Roma  Aeterna !!!;0;2024-09-16T10:30:24Z
@dersoarescardosocardoso2154;Vergonha em Datena! SE você for eleito prefeito,  vai sair agredindo os eleitores que criticarem você?;0;2024-09-16T10:29:42Z
@georgeamericano1413;Um desequilibrado desse não aguenta a pressão do adversário, vai aguentar a pressão de governar a maior cidade do país? Isso é um desequilibrado.;0;2024-09-16T10:29:15Z
@joilsondossantos3009;Me da Ibagens, eu quero ibagens, o vídeo esta cortado kkk;0;2024-09-16T10:26:10Z
@gelberfonsecadecastro4811;Datena pra presidente 😂😂😂;0;2024-09-16T10:25:24Z
@gelberfonsecadecastro4811;Parabéns Datena;0;2024-09-16T10:25:02Z
@Rob_GUERRERO;Tem que acabar com insultos verbais, cadê projectos???;0;2024-09-16T10:23:46Z
@flaviapereira3252;Estou rindo ate agora  , valeu Datena 😂😂😂😂;0;2024-09-16T10:21:10Z
@MARIAAMELIA-lb1qu;Este Datena e maluco  nunca fez nada para o povo com.dinheiro dele  se faz de bonzinho mas na verdade nao e cai fora da politica vc nao tem estrutura para tal;0;2024-09-16T10:20:32Z
@fjsfernando;Meu voto é de Datena 😂😂;0;2024-09-16T10:20:00Z
@osmarkeiroz7304;Datena realizando o sonho de milhões de Brasileiros...;0;2024-09-16T10:19:42Z
@byyyye;Bravo  Marçal 😅😅 28;0;2024-09-16T10:18:41Z
@LindoMmar;😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;0;2024-09-16T10:16:30Z
@marcoroberto8677;Meu Deus, olha o nível do Marçal, chamar o Datena de arregão, é muita falta de respeito, o cara usar um linguajar chulo desses, vcs acham que ele, se eleito, vai ter alguma preocupação com a população?;0;2024-09-16T10:16:23Z
@robertocontini7040;Novo programa de entretenimento, assistir debates 😂;0;2024-09-16T10:15:57Z
@marios882;A cena mais esperada por milhões de brasileiros, Datena muito obrigado por isso;1;2024-09-16T10:15:51Z
@rilaryreis8754;Datena deixou aquela voz no fundo tomar conta dele😂😂😂😂;0;2024-09-16T10:15:10Z
@VSantosMaia;O cara não aguenta pressão de resenha , vai governo um país com? É porque são Paulo e o coração do país, então é e um país dentro de outro;0;2024-09-16T10:14:47Z
@Victor.SFG23;Datena realizando sonhos. 👏🏽;0;2024-09-16T10:14:43Z
@flaviapereira3252;Acordei com esta noticia maravilhosa  , o Datena fez o que muitos tinham vontade de fazer 😂😂😂😂😂;0;2024-09-16T10:14:42Z
@LuizdeSouzaMachado;Isto é covardia do Datena ! Agredir o Marçal pelas costas ! Pessoa descontrolada não pode governar uma Cidade ou Capital .Si ele não aguenta uma pressão de um candidato, Será si ele pode aguentar várias pressões de uma comunidade ?;0;2024-09-16T10:13:47Z
@marco.r.a;Datena acabou de eleger o Marçal.;0;2024-09-16T10:13:07Z
@criselvox1;Alto nível a política brasileira.  Parabéns!Pessoal acha graça ainda.Cada povo tem o governo que merece mesmo.;0;2024-09-16T10:12:52Z
@mourizalbettenunesrodrigue4999;Boa, Gostei de vê;0;2024-09-16T10:12:37Z
@wilsonjunior6238;Kkkkkkkk😂😂😂😂😂;0;2024-09-16T10:12:27Z
@angeladamas2353;Achei bem feito;0;2024-09-16T10:11:53Z
@BRISOLLA1957;E viva a política desse país....;0;2024-09-16T10:10:36Z
@carloseduardovilela4357;Merecida. Ele pediu insistentemente pra ganhar a cadeira de prefeito...;0;2024-09-16T10:10:24Z
@marcosrenann9288;A ingenuidade de conseguir ser bulinado com palavras nem chega aos pés de ser bulinado um dia com interesses arbitrários aos interesses de SP por capitalistas ou até mesmo congressistas de agenda diferente. Ele mostrou claramente que não tem jogo de cintura.. não importa a narrativa!! O datena já era.;0;2024-09-16T10:10:05Z
@historiasdemusicas_fernando;Datena anda assistindo muito telecatch;0;2024-09-16T10:07:10Z
@fredvetusta;Palmas pro Datena!!!!;0;2024-09-16T10:07:02Z
@Clarisse1979;😂😂😂❤🎉🎉🎉🎉🎉;0;2024-09-16T10:05:54Z
@familiacavalieri9991;Valeu Datena, obrigado!;20;2024-09-16T10:05:05Z
@danimattos8538;😅😅;0;2024-09-16T10:04:58Z
@eu_Madamebutterfly;Um verdadeiro circo de horrores;0;2024-09-16T10:04:50Z
@Paradox108;No nome ja diz tudo: 'De - bate';0;2024-09-16T10:04:24Z
@onyx5952;ok ok é oficial, Datena é o meu prefeito😂😂😂 esse bostil vai ser diferenciado com ele na liderança🤣🤣🤣;0;2024-09-16T10:03:11Z
@victorleonardo8035;KKKKKKKKKKKKKKKKKKKKKKKK;0;2024-09-16T10:02:07Z
@JoseAugusto-ns8zc;Dá pena não serve nem pra porteiro de boate 😅 esse baba ovo da esquerda só engana aos mais bobeenhos;0;2024-09-16T10:02:07Z
@Fabiane-ol8nf;😂😂😂😂😂😂😂😂😂😂😂😂😂😂;0;2024-09-16T10:01:52Z
@caiomarcellusmartins9267;Pensei que debates políticos seria onde se discute promessas e projetos relacionados aos candidatos e aos seus respectivos partidos... Mas o que eu escuto? 'Vc é um Arregão', 'tapa', 'vc não é homem'... Desrespeito combinado com desafio?? De onde eu venho, quando se fala assim com sujeito homem, o resultado geralmente não difere muito ao do vídeo não 😂😂😂😂😂;0;2024-09-16T10:00:38Z
@maiconjk9995;Datena quer entra num jogo que ele nao sabe jogar, ja demonstreou agressividade com o povao e anda armado este doente mental... cade as  autoridades ?;0;2024-09-16T09:57:27Z
@odilonjunior4546;Da pena 😂😂😂😂😂;0;2024-09-16T09:57:20Z
@thalisportela9139;Deveria ter VAR nos debates, FOI NADA, esperou o contato. O contato veio, viu que o juiz tá marcando tudo. GALVÃO pra mim a expulsão do DAPENA foi equívocada e eu daria amarelo para o MARÇAL por simulação.;0;2024-09-16T09:57:01Z
@danielmuniz8334;Espero que a cadeira esteja bem;0;2024-09-16T09:56:58Z
@marceloreis99;😅😅😅😅😅😅😅😅😅;0;2024-09-16T09:56:52Z
@messasanches5845;Esse é a BAIXARIA da esquerda: na INCOMPETENCIA da argumentaçãoeles partem para a agressão física.;0;2024-09-16T09:56:39Z
@sandravaleriasilva855;Datena e 13 não aceita que se fale nada dele só ele pode falar humilhar é ameaçar  coisa dos que se diz 13 kkk;0;2024-09-16T09:56:08Z
@eleazardiasbueno4398;2 fanfarroes;0;2024-09-16T09:55:12Z
@dospaiva;Esse homem dizer que Datena não é homem. Ofensa da honra;4;2024-09-16T09:55:08Z
@pauloverri8756;O mediador parecia uma franga.;0;2024-09-16T09:54:34Z
@franciscoirineuirineu5079;Mereceu;0;2024-09-16T09:53:21Z
@pradodu;Foi pouco;0;2024-09-16T09:50:47Z
;Cadeirada linda!!;0;2024-09-16T09:48:55Z
@patriciaefigenia7574;Marçal e ridículo e desrespeitoso.Fraudulento picareta e já deu golpe no zap.;0;2024-09-16T09:48:40Z
@pédepano35;Datena finalmente mostrou a que veio. Dar vexame...;0;2024-09-16T09:48:18Z
@danilohernandes7803;Mais um motivo para não andarmos armados...;0;2024-09-16T09:46:37Z
@alderedasouza9002;A que ponto chegamos 😂.  . .;0;2024-09-16T09:46:23Z
@diegoandradedomingues2988;Tá muito gostoso assistir eleições;0;2024-09-16T09:45:52Z
@juniorfarias5456;Aquela velha cena de circo.;0;2024-09-16T09:45:11Z
@supertides;Minha vontade é deixar esse video num replay eterno😁😁😁😁;0;2024-09-16T09:44:43Z
@JoaoBatista-nh3xu;Se o Datena não fizesse isso ele ia ficar desmoralizado dentro da própria casa dele;0;2024-09-16T09:44:04Z
@leandrohenriquedacostabeze9701;Pilantra esse Datena;0;2024-09-16T09:42:59Z
@JoseMiltonMunhoz;Que baixaria,não dá pra ter esperança na política com esses tipos.;0;2024-09-16T09:41:48Z
@Adenirgonçalvesjúnior;Datena não aguenta 1 debate kkkkk;0;2024-09-16T09:41:31Z
@vulgoskunk1773;Fico com inveja por quê não tava la no lugar da cadeira 😂;0;2024-09-16T09:41:26Z
@kauancampello8764;Que ridículo;0;2024-09-16T09:40:42Z
@robsonborges391;Brasil vélho tem tudo pra terminar!!!;0;2024-09-16T09:40:11Z
@pedrosoares2265;A intérprete ficando congelada e querendo dar risada dps kkkkkkkkkkkkkkk;0;2024-09-16T09:40:07Z
@ingridsouza8134;Diz aí datena o que cê vai fazer?! Eu vou pegar uma cadeira pra me defender! 🤣🤣🤣🤣🤣;0;2024-09-16T09:38:52Z
@JoaoBatista-nh3xu;O que ele procurou encontrou o arregao  deu bonito para ele  o Datena sô ensinou ela a ter respeito pelos outros;0;2024-09-16T09:38:42Z
@cleber11able;Datena me representou 👏👏👏👏👏👏;0;2024-09-16T09:38:21Z
@mariabeatrizdiniz1893;MARÇAL PREFEITO DE SÃO PAULO E VAI VENCER AS ELEIÇÕES PRIMEIRO TURNO...DAPENA É UM COMUNISTA NOJENTO DESEQUILIBRADO EU LEMBRO DESSE CASO QUE FOI ABAFADO.;0;2024-09-16T09:36:55Z
@leonardocostadasilvacosta7322;Tentativa de homicídio,  era pra ter sido preso nesse instante do ocorrido.;0;2024-09-16T09:35:18Z
@jaquelinesilvacosta-tt8pf;Mas o que o Datena vai fazer ai gente, o cara e mega esquentando 😮 o outro e um cinico, debochado até a raiz dos cabelos, so podia dar merda. Ps: a cena foi hilária 😂😂😂😂;0;2024-09-16T09:33:51Z
@CuumSlayer_9;A mulher que traduz para libras alí só desistiu kkkkkk;0;2024-09-16T09:33:04Z
@EXIBIDO0;A intérprete de libras kkkkkkkkkkkkkkkkk;0;2024-09-16T09:32:32Z
@sincroniadmc662;Tudo isso planejado... Teatro pra ganhar votos, fans, likes. Não acreditem nesses aí.;0;2024-09-16T09:31:26Z
@andreyamamoto1709;AUYHUAHUAHUAH que palhaçada esse país... estamos todos condenados.  Um invasor de terra, Uma Woke, Um apresentador desequilibrado, um Bolsonarista e um Enganador profissional concorrendo a prefeitura da maior cidade da america latina.;0;2024-09-16T09:31:05Z
@RSAgpilot;Não sei qual dos dois está melhor....o vídeo da fiasqueira, ou os comentários!😂😂😂😂😂😂;0;2024-09-16T09:30:04Z
@valdirpanicio3379;Datena ganhou meu voto , pena que não acetou a cabeça da desgraça 😅😂😂;0;2024-09-16T09:29:33Z
@jorgefelipecosta4954;Mantenha já fez isso na saída do seu partido quis brigar com uma multidão. Eu imagino a Mantena sendo prefeito, dando paulada no povo nas ruas invadindo casa fazendo o morador trocar de canal, pedindo ajuda pro garrafa, pedindo imagens pro comandante  Amilton bla bla bla.Uma boa briga de bar sem arma de fogo nem arma branca 👏👏👏👏👏;0;2024-09-16T09:29:05Z
@FaLLeNRocKeR;Chamou o contato, o contato veio... Nada de cartão, segue o jogo;0;2024-09-16T09:27:03Z
@FaLLeNRocKeR;Pantera - Vulgar display of Power;0;2024-09-16T09:26:11Z
@pedalmg;Se fosse um cidadão 'comun' estaria preso?Esse 🎪 circo é graças aos idolatria política desse país de 🍌;0;2024-09-16T09:25:36Z
@marcosgabrielpinheirodesou9628;Datena perdeu a linha, perdeu a moral social, que coisa feia.;0;2024-09-16T09:25:29Z
@melhorseroakira8056;Que falta de respeito datena. Agindo pior que criança de 8 anos. Esse nao merece cargo político nem aqui, nem na Venezuela;0;2024-09-16T09:25:11Z
@ubernilson5854;PRÉ ESCOLA;0;2024-09-16T09:24:37Z
@LuizBrejogrande;Agora o Marçal será eleito no primeiro turno e o Dapena se ferrou, e ainda vai responder processo na justiça.;0;2024-09-16T09:24:36Z
@Juuuu.juuunh;Ele chamou 😂🪑;0;2024-09-16T09:24:35Z
@testnowfusion;É o amor né gente ?;0;2024-09-16T09:24:25Z
@edmarsette6922;Nem é Datena,e sim dapena Perdeu mané 😂;0;2024-09-16T09:24:12Z
@jailsonaraujoeloi6523;Mereceu. Até demorou pra acontecer. O cara é irritante. Admira muito uma pessoa desqualificada como esta se candidatar para prefeitura de SP, e admira mais ainda, ter pessoas que votam nele. Triste momento político brasileiro.;4;2024-09-16T09:24:01Z
@acelerandofrutos;Agora o Marçal cresce mais ➕;0;2024-09-16T09:23:50Z
@Solangesols2024;Dois ridículos!;0;2024-09-16T09:21:03Z
@sidcleyqueiroz8093;😅😅😅😅não Datena 😅😅😅😅;0;2024-09-16T09:20:46Z
@valquiriagoulart8737;Eu entendo ele 😂;0;2024-09-16T09:20:19Z
@mariazildaalvesn.milken4144;Datena é  o cadeirudo;0;2024-09-16T09:17:47Z
@elianasilva7410;Como dizia o Tiririca ( sempre dá pra piorar)😅😅😅😂😂😂. Essa cadeira está ficando interessante..😂😂;0;2024-09-16T09:16:17Z
@carlosalbertofaria5722;Se passou por covarde usando cadeira como arma contra o outro .;0;2024-09-16T09:16:11Z
@CarlosAlberto-ce1gz;Espero que a cadeira esteja bem 😞;0;2024-09-16T09:13:22Z
@fabiosilva3495;Uma pessoa q nem sabe dar uma cadeirada como deve de ser não merece governar São Paulo, para governar essa cidade a pessoa tem q ter competências de excepção a todos os níveis. 😂😂😂🤜🏼👻🤛🏼🍀🤠;1;2024-09-16T09:12:45Z
@gab..;KKKKKKKKKKKKKKKK Pelo menos Datena provou que não é arregão;0;2024-09-16T09:12:45Z
@SuhhMendes;Tudo tão lindo! “vai”, “não Datena”, “fdp”, o choque do apresentador e a tradutora desaparecendo kkkkk;0;2024-09-16T09:12:00Z
@gab..;KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK Esse País é uma experiência fascinante.;0;2024-09-16T09:10:36Z
@meg7108;A CADEIRA! USA A CADEIRA!!!;0;2024-09-16T09:10:05Z
@AnaLima-nw1vz;😂😂😂😂😂;0;2024-09-16T09:09:15Z
@Frater-Binyamin;Aquela cena do Hermes e Renato... padre quemedo e o filho do capeta... Datena: A minha sogra morreuMarçal: Antes ela do que euFILHA DA PÓTAAAAAA(cadeirada)😂🤣😂;0;2024-09-16T09:09:09Z
@ChuckShadow;Brasil não tem jeito não;0;2024-09-16T09:08:20Z
@luizferracini1;Torcendo pela pobre cadeira 😂;0;2024-09-16T09:08:17Z
@celiasilva1237;😂😅 DATENA  LAVAR A ALMA DOS BRASILEIROS 😅😅😅😅 ESSE CARA  MARÇAL  LADRAO DE DINHEIRO DE IDOSOS   PCC MARÇAL  FAZ TRAFICO AERIO DE JA TO PARTICULAR TRAFICO DE COCAINA PARA EUROPA AFRICA 🌍  MERECE  CADERADA NA CARA 😅😅😅😅KKKKKKKKKKKKKKKKKKKKKKKKKK;1;2024-09-16T09:07:43Z
@aparecidamariaborges8168;Pablo entrega ele na mao de Deus voce e um homem de Deus;0;2024-09-16T09:07:26Z
@georgefonster9470;Nossos comerciais por favor kkkkkkkkkkkkk;0;2024-09-16T09:05:42Z
@mariosacramento7953;Parabéns Datena ! 👏🏻👏🏻👏🏻👏🏻👏🏻;0;2024-09-16T09:04:10Z
@segurancaresidencial;Combinado;0;2024-09-16T09:03:16Z
@luizferracini1;Pena que o ângulo não é bom e pena que os deixa-disso apartaram. Aqui na várzea não tem cartão vermelho e nem juiz, bora fazer o debate aqui 😂😂😂;0;2024-09-16T09:00:53Z
@Spark062;E ainda tem gente passando pano pro agressor kkkkkkkkk;0;2024-09-16T09:00:45Z
@luizferracini1;A unica vez na vida que esse direitista do datena atende plenamente uma espectativa minha. Unidade de ação  😅. Inveja boa 😂;0;2024-09-16T08:59:32Z
@marinaldogomesdeoliveira3490;Ainda não apareceu nenhuma eleitor do mula dizendo que foi cadeirada fake.;0;2024-09-16T08:59:25Z
@gustavobarancelli;Sempre dá pra piorar, triste fim do Brasil, na mão de corruptos e despreparados....;0;2024-09-16T08:59:05Z
@herbertaguiar5968;du     jeito    que    lula     adora   🪑😂😂;0;2024-09-16T08:58:48Z
@ElizaTorresvalente;😂😂;0;2024-09-16T08:58:33Z
@jjackal8428;Depois disso ru acho que a cadeira vence no primeiro turno.;0;2024-09-16T08:57:56Z
@LuizBrejogrande;Dapena descontrolado, imagine esse cidadão como prefeito;0;2024-09-16T08:56:24Z
@danieldunker2159;Esquerda hipócrita!;0;2024-09-16T08:56:20Z
@tiagonobre8843;Era pra ter deixado dar mais. Vai Datena.;0;2024-09-16T08:56:13Z
@Vallsan;É a tentativa de fazer moda do insulto para levar invertida e posar de vitima depois, nova estratégia da extrema direita fascista assim que Lira manifesta reação infantil, apito de cachorro da bolha tosca.;0;2024-09-16T08:54:04Z
@joaopaulocamargonerisilva4767;Isso vai entrar para a história da política Brasileira KKKKKKK;0;2024-09-16T08:53:49Z
@10moura;Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️🗽🇧🇷🙌🏻;0;2024-09-16T08:53:22Z
@claudeterosarosa1512;Se fosse a gente passando no brasil urgente...esse agressor ai...eita esquerda nervosa!😂...;0;2024-09-16T08:51:36Z
@katialeal1180;😂😂😂😂;0;2024-09-16T08:49:55Z
@claudiamenezesjunqueirarei2206;Dapena ,atitude de perdedor!!!;0;2024-09-16T08:49:41Z
@ivanbarbosasp8033;...obrigado Datena.;0;2024-09-16T08:49:18Z
@claudiamenezesjunqueirarei2206;Kkkkkkkkk;0;2024-09-16T08:47:55Z
@LeonardoBatista19888;Obrigado datena 😂;0;2024-09-16T08:45:54Z
@ubulownon;O senhor não apenas é um homem,  é um super-homem;0;2024-09-16T08:45:17Z
@ubulownon;Datena superman ❤❤❤;0;2024-09-16T08:43:30Z
@bigteorias3452;A Foice de São Paulo tem canal? Que bela porcaria em? Deslike pra fortalecer essa bosta.;0;2024-09-16T08:42:21Z
@huntergms2;😂imagina, Dapena nem tá no poder já se acha o ditador kkkk esse cara lixo n pode entrar na política, Datena se mostrando descontrolado, vidas de pessoas na mão de imbecil NÃO PODE. 'SAI FORA DAPENA'  ESSA VC JA PERDEU.;0;2024-09-16T08:39:36Z
@naerciopaccini3835;Será se os bandidos do STF vão punir o Datena ?;0;2024-09-16T08:38:18Z
@pastorclaytontorquato2813;Cúmulo do absurdo.;0;2024-09-16T08:34:06Z
@susanamelo2037;Será que em breve teremos o estatuto do descadeiramento???É assim que funciona a esquerda..;0;2024-09-16T08:33:40Z
@eric1283;O iron Man que diz que corre 10 km anda mil de bicicleta nada mais que Felps corre mais que Bolt levou uma cadeirada de um velho e depois postou vídeo na ambulância como se tivesse perdido o fígado esse Marçal é um ator mesmo em 😅;0;2024-09-16T08:33:26Z
@MarisleneSilva-c4n;Vergonha esses sao os candidatos p  representa o povo. Todos errado. Um agrediu palavras outro arremassa cadeira.  Nen um e capaz representa  publico.  Esse e o brasil.;0;2024-09-16T08:32:23Z
@2109vinicius;Jumentada mostrando a cara, lá e cá nos comentários...;0;2024-09-16T08:29:38Z
@drumondduda254;DáPena!;0;2024-09-16T08:27:01Z
@reclamaidomeucomentario00;Esse dapena é muito engraçado kkk;0;2024-09-16T08:25:21Z
@SraSayuri;'os comerciais por favor' kkkkkkkkk;0;2024-09-16T08:25:12Z
@PauloJrchannel;Vai dar processo?;0;2024-09-16T08:24:21Z
@LucasSilva-qd1sr;Chamou um senhor de fraco, e disse que ele nao era Homem, uma cadeirada foi pouco;0;2024-09-16T08:18:20Z
@EltonSanches-tp9lg;Faz o M;0;2024-09-16T08:17:59Z
@marcosr2241;Datena vai aparecer no Brasil Urgente do Datena......kkkkk;0;2024-09-16T08:17:35Z
@JonataGuarino;Agora sabemos quem é o verdadeiro arregão!;0;2024-09-16T08:17:22Z
@otaviopereira7308;Melhor uma cadeirada do que uma granada.Ou vcs já esqueceram??????😂😂😂😂😂😂😂😂😂;0;2024-09-16T08:16:23Z
@atattyoliveira;Chamou o contato;0;2024-09-16T08:15:37Z
@t.rodrigues8552;É a Daniela Mercury jogando banquinho, é o Datena rachando a cadeira kkkkkkk;0;2024-09-16T08:14:00Z
@emanuelmenezes7570;Espero q a cadeira esteja bem;0;2024-09-16T08:13:11Z
@mariorodrigues6956;Sao ta mal ja basta esse governador,agora esses candidato a maior parte nao tem nem equilibrio nem moral pra comandar a prefeitura,cade o tse TÁ  esperando o que.;0;2024-09-16T08:12:15Z
@lorenzolalbe2312;Mas como o esquema de esquerda é nojento ainda vão falar que o Pablo Marçal se jogou na frente da cadeira;0;2024-09-16T08:07:28Z
@sergioaugusto3904;Eu particularmente gostei. Quero mais gestos verdadeiros na política.;0;2024-09-16T08:06:31Z
@brunocoelho4597;Datena fez exatamente o que o Pablo Marçal queria... Não tem controle e inteligência emocional...;0;2024-09-16T08:01:49Z
@joelribeiro2088;Agora vamos ver toda a hipocrisia do mundo! 😂;0;2024-09-16T07:59:52Z
@edvaniaoiveira7786;QUE VERGONHA DEPOIS OS SEGURANÇAS FINGEM DE CORRER PRA iMPEDIR  QUE VERGONHA UM CHAMA PRA BRIGA O OUTRO FOI  TÁ CERTOQUAL QUEM SUPORTARIA AGRESSAO VERBAL C9MO FOITA TUDO ERRADA NESSE PAIS UM LATE O OUTRO MORDE TÁ  ERRADO ???;0;2024-09-16T07:55:56Z
@ricardopereiraviana323;Esse circo só fortaleceu o Boulos.🤣😂🤣😂🤣;0;2024-09-16T07:54:31Z
@qualquer1177;Datena gritando: “seu filho da puta!” KkKkKKkKkK;0;2024-09-16T07:53:08Z
@misturandotudo1342;Ao vivo mano coragem;0;2024-09-16T07:50:39Z
@LeonardoMeiraMatosNeto;Nenhum dos dois prestam!! Mas quem conhece o Dapena de perto,sabe que o sujeito é agressivo e mau carater.Entraram pra atrapalhar.Imaginem isso sendo prefeito e discutindo com secretarios e outros membros do municipio.Deveriam ter a candidatura cassada pelo TSE,isto se não for parte de um teatrinho sujo e combinado de poderes politicos maiores.;0;2024-09-16T07:45:55Z
@nadiacarolinaperez8603;Entregou a cadeira;0;2024-09-16T07:45:14Z
@nissansosorry3604;Pablo Marçal mereceu,ele provocou o Datena;0;2024-09-16T07:45:10Z
@reginaldopingueli;Aposto que na próxima eleição o Dapena não vai querer enganar o Povo vendendo á candidatura pra passar pano pro Boles 😂;0;2024-09-16T07:42:34Z
@isauraxavier6160;Finalmente, Marçal encontrou alguém à altura dele: uma cadeira 😂😂😂🎉;84;2024-09-16T07:42:21Z
@sandraisidorolopes6664;coisa horrível, Datena descontrolado.;0;2024-09-16T07:41:30Z
@Henriqueoi;kkkkkkkkkkkkkkkkkkkkkkkk pelo menos mostrou que era homem kkkkkkkkkkkkkkkkkkk;0;2024-09-16T07:41:18Z
@cleideguirado9218;Esse mediador não tinha nada que usar o bordão do Flávio Cavalcanti na melhor hora do debate, mano do céu, que cena maravilhosa 😂😂😂 🎉🎉🎉;0;2024-09-16T07:38:39Z
@lucianodaniellisboa1643;Com esse psicológico , idiota é quem votar no Datena 😂;0;2024-09-16T07:37:55Z
@morimoral8213;Nosso cormecias por favor. 😁😁😁😁;0;2024-09-16T07:36:39Z
@negainglesa6553;Marçal:' qual o maior problema de São Paulo?'.Datena:'a poeira'. Marçal:' qual poeira?'. Datena:' aquela que te bate com a cadeira'.;0;2024-09-16T07:35:39Z
@guitartrash93;E cadeirada mal dada;0;2024-09-16T07:34:38Z
@theistews;O datena nem conseguir tacar uma cadeira consegue direito;0;2024-09-16T07:34:13Z
@eduardopereira1915;Dapena perdeu a linha, a candidatura, e o emprego, vai ter que responder por tentativa de homicídio doloso por ter recorrido rápidamente à agressão;0;2024-09-16T07:29:36Z
@AnaLiz-jc1ne;Esse velho idiota do Dápena devia ser preso. Eu já não gostava desse velho gagá e agora então... Vamos boicotar essa desgraça não assistindo a porcaria do jornazismo dele!;0;2024-09-16T07:28:35Z
@oespecialista1986;😂😂😂😂😂😂😂;0;2024-09-16T07:27:59Z
@tonnmunniz6557;A interprete sumindo aos poucos KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK eu vou morrer.;0;2024-09-16T07:26:28Z
@joseancastro4297;Parabéns Datena.;2;2024-09-16T07:25:55Z
@aislansousa1969;Obrigado datena por esse sonho realizado;1;2024-09-16T07:25:13Z
@Vasodopheus;Kkkkk;0;2024-09-16T07:23:54Z
@fumikoogata4468;NADA justifica a violência. Atitude de um perdedor. Um desequilibrado na prefeitura jamais AFF.;0;2024-09-16T07:22:40Z
@joelmeiokilo9612;Cade a magia do replay 😂😂😂😂;2;2024-09-16T07:22:25Z
@Marah-z1c;Marçal provoca 😂;0;2024-09-16T07:21:39Z
@felipem.3863;Que circo 😮;0;2024-09-16T07:21:33Z
;😅😅😅😅😅;0;2024-09-16T07:19:26Z
@marcosbarroso6309;Esse DATENA sem CARÁTER tinha que ser preso por tentativa de assassinato.;0;2024-09-16T07:17:14Z
@adilsonsantos9462;Demorou;0;2024-09-16T07:17:13Z
