author,message,like_count,time
@marcossiqueira2343,"TV Cultura teve a oportunidade de sinalizar a moralização dos debates políticos a partir desta experiência deprimente ENCERRANDO o debate da noite, mas prefere seguir como o que aconteceu fosse algo trivial a um debate, NORMALIZANDO CADEIRADAS por reação a provocações, vale lembrar que não existe um debate se quer que não as tenham,<br><br><a href=""http://www.youtube.com/results?search_query=%23tvculturavergonhanacional"">#tvculturavergonhanacional</a>",0,2024-09-16T13:00:01Z
@mikewago5369,"Datena é doente mental, mas mesmo assim é candidato a prefeito de São Paulo",0,2024-09-16T13:00:00Z
@vandaaguilera3683,Essa Marina outro lixooooo,0,2024-09-16T12:59:50Z
@joeysmith1645,"O cara não tem controle sobre si, vai governar uma cidade como?",3,2024-09-16T12:59:42Z
@jorgegilbert890,Esse pablo Marçal tem como objetivo exatamente isso aí... Agredir as pessoas e tirá-las do eixo... Ele nao acrescenta nada para o povo.,0,2024-09-16T12:59:33Z
@jairocruz1551,Esperou o contato O contato venho,0,2024-09-16T12:59:32Z
@guerraalmeida4586,Marçal já 28,1,2024-09-16T12:59:21Z
@ezequiaslucio1611,"Os dois tinham de ser tirados deste pleito de eleição ,só isso !!",0,2024-09-16T12:59:19Z
@gremio073,TEM Q EXPULSAR DATENA DAS DISPUTAS ELEITORAIS,0,2024-09-16T12:59:10Z
@fabriciocampos2881,"Datena vai ganhar alguns votos kkk, mas quem se deu bem nisso tudo foi o Boulos",0,2024-09-16T12:59:08Z
@ocoringa557,Cadeirada foi pouco kkkkkkkk,0,2024-09-16T12:59:06Z
@sinalvanaia1149,Eiviur a palavra du senhor Jesus Cristo apocalipse vintir dois vésicolos sentir Jesus vêm ficarão de fora os cães os feiticeiros os adúlteros os homicidas os idólatras e todo aquele que ama e prática a mentira mendintar na palavra du senhor Jesus Cristo,0,2024-09-16T12:58:34Z
@Rodrigues299,Vai ganhar agora o último que pegou facada ganhou 😂😂,0,2024-09-16T12:58:32Z
@vandaaguilera3683,"Esse Marçal não me engana,lixoooo",0,2024-09-16T12:58:22Z
@WalterDepaula-r1e,MARCAL LADRAO PILANTRA,0,2024-09-16T12:58:04Z
@VanderleiOliveira-rg3ze,Ainda fala no final que não tá saindo por vontade própria.,0,2024-09-16T12:58:03Z
@mariadefatimabarros5297,"Como pode, um candidato a prefeito de uma grande cidade ser MARSALCRADO pelo outro candidato de forma tão truculenta assim. Deus tenha piedade desse povo.",0,2024-09-16T12:57:57Z
@VanderleiOliveira-rg3ze,Pablo marçal é foda,0,2024-09-16T12:57:38Z
@luisadolfofonsecajunior4840,Nota zero para o cinegrafista. Ficar gravando na vertical não pegou nada.,0,2024-09-16T12:57:26Z
@domingoswellick5941,😂😂😂😂😂 nunca mais ele vai chamar um homem de moleque de novo,0,2024-09-16T12:57:23Z
@sinalvanaia1149,Para de brigar Deus não siagrandar tei guer resmpeintar a tondus e asir guer voseis gue ser prefeintur e dandur mau testemunho 😢,0,2024-09-16T12:56:50Z
@1982rbc,Acho que vou votar na Maria mesmo rsrs,0,2024-09-16T12:56:42Z
@RacingMachine,"Será que o cinegrafista falhou mesmo em pegar o lance, ou foi tudo encenação?",0,2024-09-16T12:56:40Z
@wilsonrocha6362,Treta treta 😂😂😂😂😂🔥🔥🔥🔥🔥👊🏽👊🏽👊🏽👊🏽👊🏽,0,2024-09-16T12:56:18Z
@simpatiastarotcanalofficial,Briga de boteco! 😂,0,2024-09-16T12:56:14Z
@gremio073,TENTOU MATAR MARÇAL. ESSA EXTREMA ESQUERDA,0,2024-09-16T12:56:03Z
@dicasdenegociosonline7497,"Quem fala o que quer recebe a cadeirada que merece. <br>E não, ele não é vitima não, ele é um produto do seu próprio ego e da sua ignorância como ser humano.",9,2024-09-16T12:55:57Z
@carloseduardovasconcelos5132,uai. mas o do marçal.  e. certo. o seu. a mulher nao deu. conta de prova. no minimo.  era pobre,0,2024-09-16T12:55:47Z
@Thiesen01,"agora o circo completou, mas foi muito massa ver o arregão chamou o cara pro pau e arregou kkkk!  dramático saiu de ambulância pra fazer vídeo, vai ganhar um papel na novela ...",0,2024-09-16T12:55:41Z
@gremio073,TSE TEM Q EXPULSAR DAPENA,0,2024-09-16T12:55:25Z
@silviasilveira3827,Este indivíduo é muito discimulado.,0,2024-09-16T12:55:22Z
@simpatiastarotcanalofficial,Inimigos de Vida Passada 😂❤. Kkkk,0,2024-09-16T12:55:03Z
@lencysantos2576,"<a href=""https://www.youtube.com/watch?v=WlvMC93Vmys&amp;t=3209"">53:29</a> Bom dia a todos espero que essa mensagem encontre vcs bem. Só vim aqui pra vê a cedeitada, e de não foi armado, pq o  dapena acabou de eleger o pablo <a href=""https://www.youtube.com/watch?v=WlvMC93Vmys&amp;t=37"">0:37</a>",0,2024-09-16T12:54:48Z
@WalterDepaula-r1e,TINHA QUE TWR SIDO NA. CABECA RANCADO OS MIOLOS IQUAL JA FIZ VARIAS VEZES COM MANES BABACAS,0,2024-09-16T12:54:46Z
@fabiafranca8314,Incenacao gente,0,2024-09-16T12:54:35Z
@robertoconexo,Marçal com falta de ar? Gritando e correndo no corredor? Tudo marketing,0,2024-09-16T12:54:34Z
@maryangelguiller7671,Esse velho Datena já passou da hora de ir pro manicômio! Ele é bonzão na tv e agora podemos ver que não aguenta no cara à cara tem que ser expulso e condenado!,0,2024-09-16T12:54:05Z
@carlosriconimagens,"kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ambulância? O cara fala toda merda possível do mundo provoca todo mundo, só ESPALHA ÓDIO, ÓDIO, ÓDIO... daí leva uma cadeirada JUSTA... e sai andando, pra que ambulância? Que horas o MEDIADOR vai impedir um debate deste? Quando Marçal já começou falando de estupro, Vagina, tinha que ser CENSURADO, PUNIDO. Chega disto ne? Cadê a JUSTIÇA ELEITORAL para impugnar a campanha do Pablo Marçal?",0,2024-09-16T12:53:59Z
@KaraokeAcusticoBrMoises,Como diz o próprio MARÇAL: no período eleitoral Vale Tudo kkk Depois que acaba é só levantar a bandeira branca 😅,0,2024-09-16T12:53:56Z
@renataville,Nota zero pro cinegrafista,0,2024-09-16T12:53:52Z
@maluoliveura3954,MARÇAL 🌹🙏. DAPENA comunista MÃOS SUJA usa CADEIRA como ARMA. Se o POBRE fizesse isto midias PARCIAL pedia no ar PRISÃO do POBRE.,0,2024-09-16T12:53:48Z
@AnaMaria-cb6mf,🪑🪑🪑🪑🪑🪑🪑coitada dá cadeira 😂😂😂😂 não tinha outra coisa kkkkkkkkk,0,2024-09-16T12:53:23Z
@carloseduardovasconcelos5132,este. dapena. mostra. o tipo de. gente. que ele e,0,2024-09-16T12:53:07Z
@terciliamatoscavalcante9192,Esse é o nosso país. Políticas com violência.desonestidade .robalheiras tem até ex presidiário e tudo de ruim.,0,2024-09-16T12:52:33Z
@nemiasgonzaga,Todos sem esse são acostumou a fala com o Bolsonaro de qualquer jeito chamado de coisas orivel e ele nunca respondeu com violência más agora estam colhendo os frutos,0,2024-09-16T12:52:29Z
@SamuelPereiraOliveOliveira,Esse é o homem que é contra o crime e violência.,51,2024-09-16T12:52:21Z
@anselmoconceicao4682,Eu quero ibagens e uma Cabeira,0,2024-09-16T12:52:18Z
@alirenaldocabral8036,"Vai aprender a filmar, rapaz! Mesmo na hora boa, você tira do foco! Que merda!",0,2024-09-16T12:52:12Z
@TatiCosta25,A ESQUERDA ESTÁ EM DESESPERO E NÃO ENCONTRA MAIS MANEIRAS DE DETER O MARÇAL... ESTÃO ATÉ TENTANDO ELIMINAR O CARA DIANTE DAS CÂMERAS KKKKKKKKKKKKKKK<br>MEU VOTO AGORA É A FAVOR DO MARÇAL.,1,2024-09-16T12:52:11Z
@evertonviniciusruiz1488,"kkkkk Dapena meteu essa da Sogra morreu, mas iai o que tem haver com o debate ? quer dizer q eles podem ficar chamando o Pablo de ladraozinho mais o pablo n pode colocar a verdade e falar do caso do Dapena ? kkkkkkkkkkkkkkkkkkkkk ai ai viu",0,2024-09-16T12:52:01Z
@johnkennedyrodrigueshorta5773,"Pena que Datena é ruim na cadeirada, um moleque deste (Marçal) não era nem p/ ser aceito no cenário político...",0,2024-09-16T12:52:01Z
@SamuelPereiraOliveOliveira,Comunista não pode ser criticado e nem prezo abra os olhos povo brasileiro.,0,2024-09-16T12:51:36Z
@Rafael-NOVO,😂😂 Muito bem Datena🤝🏻,1,2024-09-16T12:51:34Z
@jonascaliff,Datena perdeu a cabeça,0,2024-09-16T12:51:24Z
@Ueliton8,Vai passar na Band no Brasil urgente Joel meu pai da cadeirada no Marçal kkk😅,0,2024-09-16T12:51:22Z
@supertop1814,"Agora meu voto é pro Datena, homem q promete e faz!",0,2024-09-16T12:51:12Z
@sonic-zc9sk,"nunca tinha visto circo ao vivo, de graça na TV aberta!",0,2024-09-16T12:50:25Z
@abnernascimento2541,Político tem que sair viatura isso para ir cadeia isso sim,0,2024-09-16T12:50:07Z
@messimenezes1213,Datena agressor cadeia nele 👹👹👹,0,2024-09-16T12:50:06Z
@zildaborges4712,"A política tá e já virou uma vergonha, é cobra comendo 🐍",0,2024-09-16T12:50:03Z
@NormanBates99,Pediu o contato e o contato venho. Segue o jogo....😂😂😂,0,2024-09-16T12:50:02Z
@Rafael-NOVO,😂😂😂😂😂😂,1,2024-09-16T12:50:00Z
@andreabarros44,Que desqualificado esse Datena. Esse cara NÃO TEM CAPACIDADE E EQUILÍBRIO de SER um PREFEITO DE UMA CiDADE COMO SÃO PAULO! A ESQUERDA LIXO DO MUNDO TODO ESTÃO DEPLORÁVEL.,0,2024-09-16T12:49:59Z
@dominguinhodaviola249,"@Dominguinho da viola original:fala meu amigos, confere a música que fiz em homenagem a história de Pablo Marçal...faz o M",0,2024-09-16T12:49:54Z
@AnaMaria-cb6mf,😂😂😂só uma caldeirada!!! precisa ir pro hospital  kkkkkk que homem fraco 😂😂😂😂😂😂😂,0,2024-09-16T12:49:54Z
@fernandobernardodesouzanet9512,"Ao menos um murro na cara desde ter sido desferido desde que ele insinuou que o Boulos era &quot;cheirador&quot;. Por que o Boulos não o fez? Fosse comigo e fosse mentira (e seria!), teria sido ferozmente agredido. Com o Datena, o corretivo chegou.",0,2024-09-16T12:49:40Z
@FRANCISCODeSousa-my6os,"E, meu amigo José Luiz Datena.,, eu já sabia que isso iria acontecer, olha meu Atena, quando eu ouvi falar que vc, iria deixar o cidade alerta,, para ser um político.. eu falei que vc iria acabar com a sua carreira de jornalista.. e que entrando para a política, eu falei que vc iria se sujar. E tá aí. Olha aí Datena, vc fez um mal negócio, vc ter saído do cidade alerta, pra entrar pra política. Meu Deus. Eu falei que vc iria perder seu moral. Porque todos que entraram pra a política, todos quando eles saim de lá, eles são sujo. Pois será Datena que nunca viu isso? A, Datena eu era seu fã quando vc era jornalista, eu era seu fã, mas vc não política, acabou  a minha admiração por vc como jornalista Datena.. pois vc não devia ter se envolvido nessa sujeira que e a política. Olha Datena.👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👆👎👎",0,2024-09-16T12:49:24Z
@messimenezes1213,Datena provou para sociedade que é culpado com essa ação é lamentável 👹👹👹,0,2024-09-16T12:49:17Z
@GraçaCarvalho-e3u,"Pablo Massal, o cara de demonio e palavras de bandido disfarçado, este tipinho de nome Massal é a vergonha dos brasileiros, me deu náusea, como pode querer ser um dirigente, imagine o que ele faria sendo um dirigente, o Datena já provou que homem do bem, agora estarei certa que acertou o certo com uma cadeirada só.",0,2024-09-16T12:49:04Z
@mauricio9023,Marçal mereceu. Fim,0,2024-09-16T12:49:02Z
@RodrigoParpinellihxcx,Tá de boa aguentava mais umas cadeiradas ainda,0,2024-09-16T12:48:32Z
@carlosn5597,Então a vedeta milionária especialista a PNL  neurolinguistica e controlo e avaliação de emoções não previu que o Datena era um homem de 63 anos  para lhe enfiar uma cadeira pelas galhas abaixo? Só demonstra que os cursos dele foram um embuste e quem pagou por isso foram uns otários? Esse homem nem se sabe defender quanto mais defender uma cidade como são Paulo estava com duvidas entre os 3 primeiros mas Datena ganhou o meu voto defende os valores nem que seja à cadeirada.,0,2024-09-16T12:47:52Z
@ailtonbacelar8625,Quem filmou deveria ser proibido de ter um Cel com câmera ou qualquer outro tipo de câmera,0,2024-09-16T12:47:13Z
@pedromartins8373,"O Pablo Marçal pediu e tomou kkkkkkkkk Ué, o Datena não arregou! Show de horrores! Que Deus proteja e abençoe os paulistanos.",0,2024-09-16T12:46:12Z
@MariaSouza-xl5sx,"Sou contra a violência, mas gostei do que o Datena fez, infelizmente o Marçal passou da conta, para mim o Marçal não passa de um moleque, saudades dos debates de 30 anos atrás, 😭",0,2024-09-16T12:46:08Z
@julioassano315,Convoque um deBATE no SFT da Band ou no UFC,0,2024-09-16T12:46:07Z
@100cristal,Esse Datena é um desequilibrado,0,2024-09-16T12:45:22Z
@cristinapedagoga4854,"O cara em pé bom ,exigindo ambulância enquanto um pessoa morreu por falta desta mesma ambulância que deu preferência para ele e não atendeu à periferia!!",0,2024-09-16T12:44:52Z
@fernandomartins6147,Esse idiota Pablo Marçal não tem plano de governo ele só sabe provocar espero que o povo vote para o candidato que mostre seu plano de governo e não esse circo Pablo Marçal pode trabalhar no circo só Tirulipa.,0,2024-09-16T12:44:22Z
@felipebarros4737,Caralho se essa cadeira pega na Maria Helena antes do Marçal o Datena estava duplamente fudido.,0,2024-09-16T12:44:13Z
@alanfernandes7588,Os comunistas são agressivos,0,2024-09-16T12:43:43Z
@andresombra2945,Datena n gostou de escutar o que ele mesmo falta dos outros...,0,2024-09-16T12:42:47Z
@irenebatistarizzuri7703,Alguém sabe dizer se a cadeira passa bem!!!,0,2024-09-16T12:42:37Z
@luizcamargo548,Como pode uma pessoa votar num cara como este Marçal,0,2024-09-16T12:42:19Z
@luciliapereira7464,Moleque do c falar q o cabra não é macho. Levou na caça. Rs,0,2024-09-16T12:42:19Z
@denyguimaraes4222,Que lixo esse Datena.,0,2024-09-16T12:41:55Z
@luiscaceres107,"Lule disse pro Datena: &quot;Ou você tira esse Marçal da disputa, ou cancelarei o Pix de R$60 milhões. Faz o Ⓜ️ 28!",0,2024-09-16T12:41:41Z
@RobertoSantos-x9k,"Isso é o Brasil, o cara o cara que eu falo é esse Marçal, esse Marçal foi condenado e está solto porque ele pilantra Marçal não está preso, ainda tem gente que gosta de um cara desse como Marçal, o quele faz com a sogra do Datena não merece perdão e nem pelas coisas que foi condenado, esse Marçal merecia e merece está atrás das grades mais isso é o Brasil ele foi condenado e está solto parabéns Brasil.",0,2024-09-16T12:41:05Z
@elsoncachafeiro,"Esse Dapena e macho fazendo notícia, fala muito de quem não pode se defender mas não aguentou a pressão.",1,2024-09-16T12:41:03Z
@diegooliveirarodrigues3903,😂😂😂😂,0,2024-09-16T12:40:57Z
@PauloHAndr,"O ataque foi claramente uma tentativa de homicídio de Datena a Marçal, que está hospitalizado com fratura confirmada no sexto arco da costela direita. Se o tivesse atingido na têmpora, Marçal estaria morto. Onde estão o MP e a Polícia Civil ? Vão prevaricar ? Isso não é democracia. É caso de polícia. A agravante é que Datena declarou que não se arrepende do ataque.",1,2024-09-16T12:40:45Z
@RPontes20,Tava demorando pra ter um barraquinho kkkk,0,2024-09-16T12:40:37Z
@nicholaszimmer2886,infelizmente bateu fraco,0,2024-09-16T12:40:00Z
@alexandrodasilvaapolinario,"Por isso eu não acredito mais nas pessoas que fazem a política nesse Brasil, dá nojo de ver.",0,2024-09-16T12:39:34Z
@marlon8025,"Provocou, provocou e lançou &quot;você é covarde, não tem coragem de me bater&quot;... E levou uma cadeirada. Independente de quem você deseja votar nessa eleição, uma coisa você tem que concordar: foi merecido.",0,2024-09-16T12:39:12Z
@avenged777,"Camera mais fraco que já vi, gravou tudo e na hora da cadeirada, o cara me filma a Marina! Afff",0,2024-09-16T12:38:38Z
@LuisCarlos-df6pc,28 no primeiro turno,0,2024-09-16T12:38:33Z
@ivanildenilde8930,Seria o Boulos falando levou cadeirada?,0,2024-09-16T12:37:37Z
@prc6375,O Boulos e cia decidiram por vontade própria nem sequer comparecer em um debate e agora o Boulos reclama que o cara deixou o debate com a costela quebrada,0,2024-09-16T12:36:32Z
@fernandomelo6866,Marçal fazendo  cena que está passando mal esse é Filho de égua mesmo o verdadeiro  171,0,2024-09-16T12:36:22Z
@arlanharry8475,"Cara tinha acordado nesse país mais uma vez desanimado, mais quando vi essa cena do Datena dando uma cadeirada nesse pilantra sete um, foi o que me deu ânimo de levantar e fazer algo para sair desse país, porque a coisa só tem tendência de piorar, mais o Datena deveria dar com mais força , só para se vingar dos velhinhos que esse estelionatário deu o golpe na conta bancária deles.",0,2024-09-16T12:35:38Z
@Lucinaldopedeartista1985,"O cara acusa o outro de fazer parte de facção e roubo á banco, e quando é acusado se revolta😂😂😂 a turma do amor não tem controle",0,2024-09-16T12:35:13Z
@inovasolar5176,Me ajuda aí pô!!!,0,2024-09-16T12:35:05Z
@lmpm0000,O DaPENA acabou de eleger Marçal. Ⓜ️🧢,1,2024-09-16T12:34:59Z
@raquelinesilva6286,"Uma pessoa que quer tratar a violencia e é violento, Deus nos livre.",0,2024-09-16T12:34:34Z
@39Zoiao,Um abraço pro Datena.,0,2024-09-16T12:33:42Z
@antonioray9558,"O DAPENA com aquela cara de Bolacha 🍪🍪🤡🤡🤡, não aguentou a pressão. Chamar o Marçal de Criminoso Ladrão de banco é bom né, agora quando o Marçal levanta a capivara do RIVOTRIL, e o chama de JACK, aí não pode né. , pimenta 🌶️ nos olhos 👀 dos outros é refresco 🥛,👊👊👊👊♏♏♏♏♏♏",2,2024-09-16T12:33:41Z
@hodonildojose1911,Esses políticos deveriam ser cassados os registros de suas candidaturas: ela de Marçal e Datena.,0,2024-09-16T12:33:31Z
@maristelamuller193,Baixaria,0,2024-09-16T12:33:29Z
@LuzineteTeixeira-n2x,Marcal se fazendo de vitima foi pouco nO tem proposta  só  provocacao nao respeita os candidatos  no tem etica moral devia ter pego na nuca,0,2024-09-16T12:33:04Z
@raquelinesilva6286,"Marçal a palavra de Deus diz para não enfrentarmos o inimigo é Deus quem resolve tudo, que Deus te proteja e te guarda.",0,2024-09-16T12:33:00Z
@dalvakarpinski854,"Esse sujeito é um dissimulado, um vagabundo. Não posso dizer aqui tudo que penso dele.",0,2024-09-16T12:32:59Z
@hodonildojose1911,O nível dos políticos paulistanos é uma vergonha.,7,2024-09-16T12:32:29Z
@64Pereira,O Maeçal tocou na ferida mal cicatrizada  do datena.,0,2024-09-16T12:32:03Z
@josecarlosdemedeiros5748,"Na minha opinião , Marçal mereceu a cadeirada !!<br>Extremamente provocador , Marçal errou tremendamente ao provocar Datena , até porquê Datena está longe nas pesquisas .<br>Marçal foi muito idiota .",0,2024-09-16T12:32:01Z
@elizamenezes2982,Acho que a cadeirada nao pegou no lamaçal.,0,2024-09-16T12:32:00Z
@LuizCarlos-d2s,Falou que o cara não era homem aí pegou o dele.,0,2024-09-16T12:31:42Z
@edsonsimoes659,Agora eu tenho um candidato...... Datena foi um herói,0,2024-09-16T12:30:44Z
@DocX12,Então o Datena é o segundo comedor de açúcar ? 😂,0,2024-09-16T12:30:33Z
@EuJamal_,deveria ter apanhado bem ++++,0,2024-09-16T12:30:06Z
@lt_hopex_0135,Teatro de marionetes! tudo armado!,0,2024-09-16T12:30:05Z
@reybeloart,Candidato e já está roubando ambulância de quem precisa,0,2024-09-16T12:29:25Z
@GraçaCarvalho-e3u,"Adorei, este Verme com nome de Massal é um bandido que agride com palavras e gestos faciais de um bandido como pode querer ser um dirigente do povo, ele é inimigo do povo. Eu gostei da cadeirada, bem merecida, este massal é um politico perigoso e nogento, que o povo veja o que este nojo está levando, o terror para quem estiver no caminho dele, adorei a cadeirada, e espero que tirem este masal da nossa vida, esta um inferno, pelas atitudes deste bandinho disfarçado...",0,2024-09-16T12:28:35Z
@DrChrystopher,Datena nem começou na politica e já está combatendo o crime organizado kkkkkkkkk,9,2024-09-16T12:28:12Z
@VanderleiVSouza-si7lz,REALMENTE..DA PENA..OLHA O NÍVEL..OHHH GARRAFA SAI FORA..ME AJUDA AI,0,2024-09-16T12:28:01Z
@maarib113,"Eh assim q o narcisista faz, desestabiliza s vitima e sai de vítima… política chechelenta essa brasileira… favela total!!",0,2024-09-16T12:27:55Z
@fabiosiilva55,Datena mostrando sua verdadeira face <br>Cada dia um comunista é desmascarado,0,2024-09-16T12:27:53Z
@JoaquimTeixeiraCorcel2,Meu incondicional apoioao candidato José Luiz Datena. Homem de coragem.,0,2024-09-16T12:27:25Z
@renatoamarodearaujo6829,"Como um cidadão que se diz apresentador de tv e jornalista de respeito, colaborador de uma emissora de renome jornalístico e político se dá ao direito de praticar essa barbárie ridícula em rede nacional.<br>E o pior quase acerta violentamente uma mulher que nada tinha a ver com a questão, e ainda segue falando palavras baixas em público .<br>Isso vai além da vergonha, cadê a excelência suprema do reinado universal do senhor Alexandre de Moraes para se posicionar sob isso , sim ele daqui a pouco vai interferir até VAR do futebol , o careca dono da verdade .<br>E o respeitado diretor geral de jornalismo só grupo Bandeirantes o que vai fazer com o colaborador José Luiz Datena ......<br>Que não venham dizer que devido a idade ele cometeu esse deslize por que pra afirmar e julgar pessoas e ações no programa de tv ele tem muita ciencia do que fala ....",0,2024-09-16T12:26:46Z
@joaoeduardo6405,Apanhar pro datena é foda kkkk,0,2024-09-16T12:26:21Z
@stripperpereira5131,Datena é um covarde ! Pq não foi na mão?,0,2024-09-16T12:25:56Z
@ruibraz903,Que absurdo!!!!!,0,2024-09-16T12:25:41Z
@raquelsantos1720,"Que ótimo tava pedindo faz tempo, muito desrespeitoso! Bem feito....kkk",0,2024-09-16T12:25:36Z
@jean-il5rw,A cenário político está o mais baixo nos últimos 1000 anos kkkkkk,0,2024-09-16T12:25:09Z
@CookzLofi,Esse Datena é um louco mesmo não sou do lado Marçal mais esse Datena é um cagão,0,2024-09-16T12:24:56Z
@MarceloLopes-j1d,engraçado que as emissoras não estão falando nada !,0,2024-09-16T12:24:03Z
@JoaoPedro-iy5mv,Eu tenho 25 anos e sou estagiario kkkkk eu ganho 1200 por mes cara :(,0,2024-09-16T12:23:54Z
@eliasmartins4854,"EU ADOREI ESSA CADEIRADA, MERECIA MAIS",0,2024-09-16T12:23:46Z
@ERPierozzi,O QUE A COCAINA NAO FAZ COM O CARA KKK NOIADASSO KKKK,0,2024-09-16T12:23:19Z
@FelisbertoLimaSantos-xs2xs,Que vergonha.,0,2024-09-16T12:21:42Z
@CiceradeOliveiraFerreiradaSilv,"Mas ele saiu rindo,<br>  pra que ambulância 😂",0,2024-09-16T12:21:15Z
@michellormonde1391,Modus operandi concluído com sucesso! É a &quot;facada&quot; que o Marçal  precisava.,0,2024-09-16T12:21:05Z
@ediltonoliveira7885,"Isso e uma vergonha precisa de tudo isso pra pegar uma ambulância,poderia ir pra casa e fazer um curativo frescura de rico se fosse um pobre não chamava ambulância.. vergonhoso",0,2024-09-16T12:20:58Z
@dmarchezi,"Obrigado Datena, lavou a alma dos brasileiros de bem...",9,2024-09-16T12:20:54Z
@renatoamarodearaujo6829,"Se fosse o ditador do STF nós teríamos o X transmitindo todas as imagens , memes e democraticamente termos os detalhes da notícia kkkkkk<br>Filho da P..... Kkkkkkk",0,2024-09-16T12:20:12Z
@naotemas75,LADRÃO  na presidência  é  isso a qualidade  que Brasil  merece,0,2024-09-16T12:20:08Z
@lindaurapedrosaescaler,Tô  com o dátena.,0,2024-09-16T12:20:02Z
@anagiovannucci,"Olha, eu sou de Goiânia. E o Pablo Marçal foi condenado aqui sim por furto e formação de quadrilha.  Ele é um perigo à Nação.",0,2024-09-16T12:20:01Z
@le-fernandez,Vai falar que o cara não e homem.....agora segura o BO,0,2024-09-16T12:19:38Z
@Fernandocezar96,Você quer marretada do Thor ou tu quer cadeirada de leve 😂😂😂,0,2024-09-16T12:19:33Z
@leidianesilva1538,"Por vontade Própria, depois de UMA AGRESSÃO DESSA. <br>DIAMMMMM",0,2024-09-16T12:19:16Z
@LindembergFelix,Puro suco do entretenimento,0,2024-09-16T12:19:05Z
@help-infotelecom8535,Eu quero &quot;ibagens&quot; 🤣,0,2024-09-16T12:18:46Z
@paulofonseca1191,"este Merda do Mais Sal apanhou de um veio, cade o Mind set agora, vai paga lanche, vai mudar o mind set no hospital",0,2024-09-16T12:18:36Z
@fernandoguerreiro-x7p,Uma vergonha não ter terminado o rebate essa tv esgrota,0,2024-09-16T12:18:19Z
@HeitorDonizeteMizael,Parabéns  datena,0,2024-09-16T12:18:12Z
@joaobatistajb-vi4rs,Datena nem ganhou e já tá com foro privilegiado só pobre vai preso no Brasil por agressão,0,2024-09-16T12:17:25Z
@thiagotomazi4435,"O bouless sempre a favor da violencia pedindo pro marcal ser expulso , o cara leva uma cadeirada e o boules quer que o marcal seja expulso .",0,2024-09-16T12:17:10Z
@marlyfreire5183,A primitividade impera Neandertal trocou apenas a arma de ataque. Que vergonha!,1,2024-09-16T12:17:02Z
@daianesousa7060,28❤,1,2024-09-16T12:16:40Z
@cassianocassio7917,Estamos com Marçal Ⓜ️Ⓜ️Ⓜ️Ⓜ️,0,2024-09-16T12:16:27Z
@le-fernandez,Corre pro hospital da pra ver o cérebro escorrendo daqui!!,0,2024-09-16T12:15:50Z
@FABIANONUNES-tq7zz,É só eu que acho que isso é a nova armação da direita?,0,2024-09-16T12:15:36Z
@josegenova239,Datena sempre falou mal dos politico ele è um deles,0,2024-09-16T12:15:03Z
@alanjohnny8323,Alguém aí quer o Datena em casa?,0,2024-09-16T12:14:49Z
@genilvagomes2093,"DIGA AGORA, QUE UM HOMEM NÃO É HOMEM.<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",0,2024-09-16T12:14:35Z
@LuisCarlosDeOliveiraFilho,Jogou no colo do marcal a prefeitura!!,0,2024-09-16T12:14:35Z
@lindaurapedrosaescaler,É isso mesmo bandido tem que ser tratado com cadeira da.,0,2024-09-16T12:14:32Z
@Kemelysanttos24,"Se esse elemento não tem controle emocionou num debate político,acha que ele terá quando chegar na prefeitura  ?Um velho gago,totalmente desequilibrado,descontrolado,sem argumentos,acusado de assediar mulheres,amiguinho de Guilherme Boulos",0,2024-09-16T12:14:17Z
@celsosouza3776,Professor dá zero pro jornalista que estava filmando. Kkkk,0,2024-09-16T12:14:09Z
@djvictorbolado,os seguranças nao pegaram o datena pq? ele precisava de uma massagem kkkk,0,2024-09-16T12:13:15Z
@vulcano6644,Agora o Pablo ganhou a eleição,0,2024-09-16T12:12:25Z
@ancillabarros3184,"DATENA,SENDO DATENA VERGONHA NACIONAL ESSE SUJEITO",0,2024-09-16T12:11:30Z
@reginadiniz7394,"MARÇAL DISSE NO PODCAST DA BÁRBARA, QUE USA ESSAS FALAS E COMPORTAMENTO, PQ POBRE GOSTA DISSO.",0,2024-09-16T12:11:23Z
@yrn.henrqq,herói!!!,0,2024-09-16T12:11:14Z
@josegenova239,Política não é coisa  pra pessoa dessente,0,2024-09-16T12:11:05Z
@oliveirasantossantos4981,"Acabei de decidir quem vai ser meu candidato, Marçal, o cara é brabo",0,2024-09-16T12:10:49Z
